Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,title
ERR5169614,AMPLICON,602,44720774,PRJEB37924,SAMEA7850067,27838695,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974535,SAMEA7850067,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850067,ibs_biopsy_32,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597226,ERP121278,ibs_biopsy_32,7567v2
ERR5169615,AMPLICON,602,38641176,PRJEB37924,SAMEA7850068,23847539,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974536,SAMEA7850068,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850068,ibs_biopsy_33,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597227,ERP121278,ibs_biopsy_33,7569v1
ERR5169616,AMPLICON,602,38482248,PRJEB37924,SAMEA7850069,24012283,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974537,SAMEA7850069,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850069,ibs_biopsy_34,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597228,ERP121278,ibs_biopsy_34,7569v2
ERR5169617,AMPLICON,602,55267212,PRJEB37924,SAMEA7850070,33828479,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974538,SAMEA7850070,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850070,ibs_biopsy_35,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597229,ERP121278,ibs_biopsy_35,7572v1
ERR5169618,AMPLICON,602,53703818,PRJEB37924,SAMEA7850071,32977366,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974539,SAMEA7850071,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850071,ibs_biopsy_36,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597230,ERP121278,ibs_biopsy_36,7572v2
ERR5169619,AMPLICON,602,983066,PRJEB37924,SAMEA7850072,740077,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974540,SAMEA7850072,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850072,ibs_biopsy_37,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597231,ERP121278,ibs_biopsy_37,7578v1
ERR5169620,AMPLICON,602,43493898,PRJEB37924,SAMEA7850073,26921142,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974541,SAMEA7850073,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850073,ibs_biopsy_38,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597232,ERP121278,ibs_biopsy_38,7578v2
ERR5169621,AMPLICON,602,51840628,PRJEB37924,SAMEA7850074,31833450,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974542,SAMEA7850074,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850074,ibs_biopsy_39,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597233,ERP121278,ibs_biopsy_39,7581v1
ERR5169622,AMPLICON,602,31548412,PRJEB37924,SAMEA7850075,19190431,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974543,SAMEA7850075,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850075,ibs_biopsy_40,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597234,ERP121278,ibs_biopsy_40,7581v2
ERR5169623,AMPLICON,602,58970716,PRJEB37924,SAMEA7850076,36055179,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974544,SAMEA7850076,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850076,ibs_biopsy_41,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597235,ERP121278,ibs_biopsy_41,7583v1
ERR5169624,AMPLICON,602,39328660,PRJEB37924,SAMEA7850077,24133261,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974545,SAMEA7850077,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850077,ibs_biopsy_42,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597236,ERP121278,ibs_biopsy_42,7584v1
ERR5169625,AMPLICON,602,33247256,PRJEB37924,SAMEA7850078,20604112,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974546,SAMEA7850078,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850078,ibs_biopsy_43,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597237,ERP121278,ibs_biopsy_43,7584v2
ERR5169626,AMPLICON,602,45236688,PRJEB37924,SAMEA7850079,28001044,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974547,SAMEA7850079,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850079,ibs_biopsy_44,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597238,ERP121278,ibs_biopsy_44,7587v1
ERR5169627,AMPLICON,602,39609192,PRJEB37924,SAMEA7850080,24382399,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974548,SAMEA7850080,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:11Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850080,ibs_biopsy_45,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597239,ERP121278,ibs_biopsy_45,7587v2
ERR5169628,AMPLICON,602,40909512,PRJEB37924,SAMEA7850081,25634557,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974549,SAMEA7850081,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850081,ibs_biopsy_46,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597240,ERP121278,ibs_biopsy_46,7589v1
ERR5169629,AMPLICON,602,43880382,PRJEB37924,SAMEA7850082,26791432,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974550,SAMEA7850082,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850082,ibs_biopsy_47,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597241,ERP121278,ibs_biopsy_47,7590v1
ERR5169630,AMPLICON,602,50289876,PRJEB37924,SAMEA7850083,30534397,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974551,SAMEA7850083,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850083,ibs_biopsy_48,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597242,ERP121278,ibs_biopsy_48,7590v2
ERR5169631,AMPLICON,602,40435738,PRJEB37924,SAMEA7850084,24837250,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974552,SAMEA7850084,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850084,ibs_biopsy_49,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597243,ERP121278,ibs_biopsy_49,7594v1
ERR5169632,AMPLICON,602,32408670,PRJEB37924,SAMEA7850085,19804132,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974553,SAMEA7850085,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850085,ibs_biopsy_50,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597244,ERP121278,ibs_biopsy_50,7594v2
ERR5169633,AMPLICON,602,31397310,PRJEB37924,SAMEA7850086,19093012,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974554,SAMEA7850086,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850086,ibs_biopsy_51,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597245,ERP121278,ibs_biopsy_51,7595v1
ERR5169634,AMPLICON,602,46013870,PRJEB37924,SAMEA7850087,28533614,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974555,SAMEA7850087,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850087,ibs_biopsy_52,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597246,ERP121278,ibs_biopsy_52,7595v2
ERR5169635,AMPLICON,602,32172084,PRJEB37924,SAMEA7850088,19605447,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974556,SAMEA7850088,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850088,ibs_biopsy_53,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597247,ERP121278,ibs_biopsy_53,7602v1
ERR5169636,AMPLICON,602,24809022,PRJEB37924,SAMEA7850089,15133116,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974557,SAMEA7850089,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850089,ibs_biopsy_54,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597248,ERP121278,ibs_biopsy_54,7602v2
ERR5169637,AMPLICON,602,28141694,PRJEB37924,SAMEA7850090,17588421,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974558,SAMEA7850090,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850090,ibs_biopsy_55,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597249,ERP121278,ibs_biopsy_55,7605v1
ERR5169638,AMPLICON,602,46230590,PRJEB37924,SAMEA7850091,28980421,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974559,SAMEA7850091,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850091,ibs_biopsy_56,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597250,ERP121278,ibs_biopsy_56,7605v2
ERR5169639,AMPLICON,602,42883470,PRJEB37924,SAMEA7850092,26829366,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974560,SAMEA7850092,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850092,ibs_biopsy_57,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597251,ERP121278,ibs_biopsy_57,7606v1
ERR5169640,AMPLICON,602,23910236,PRJEB37924,SAMEA7850093,15009692,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974561,SAMEA7850093,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850093,ibs_biopsy_58,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597252,ERP121278,ibs_biopsy_58,7606v2
ERR5169641,AMPLICON,602,41005230,PRJEB37924,SAMEA7850094,24857198,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974562,SAMEA7850094,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850094,ibs_biopsy_59,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597253,ERP121278,ibs_biopsy_59,7607v1
ERR5169642,AMPLICON,602,10259284,PRJEB37924,SAMEA7850095,6310350,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974563,SAMEA7850095,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850095,ibs_biopsy_60,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597254,ERP121278,ibs_biopsy_60,7607v2
ERR5169643,AMPLICON,602,15777216,PRJEB37924,SAMEA7850096,9996367,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974564,SAMEA7850096,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850096,ibs_biopsy_61,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597255,ERP121278,ibs_biopsy_61,7608v1
ERR5169644,AMPLICON,602,38705590,PRJEB37924,SAMEA7850097,24021143,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-23,2021-01-23,2021-01-22,2021-01-22,lower digestive tract,rectum,biopsy,ERX4974565,SAMEA7850097,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2021-01-23T04:12:03Z,2021-01-22T20:08:12Z,public,Illumina HiSeq 4000,bacteria_archaea,unspecified,PAIRED,PCR,GENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2021-02-02T00:00:00Z,SAMEA7850097,ibs_biopsy_62,"Illumina MiSeq\, paired-end reads\, 250 bp length",ERS5597256,ERP121278,ibs_biopsy_62,7608v2
