Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,sample_name,sequencing_method,SRA_accession,SRA Study,title
ERR1051142,39_IonXpress_012_rawlib_fil,AMPLICON,205,22943967,PRJEB11252,SAMEA3594755,17260890,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_39D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131427,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594755,ERS901904,IonTorrent PGM,ERS901904,ERP012611,39_IonXpress_012_rawlib_fil
ERR1051143,39_IonXpress_014_rawlib_fil,AMPLICON,215,28924383,PRJEB11252,SAMEA3594756,21790887,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_39D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131428,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594756,ERS901905,IonTorrent PGM,ERS901905,ERP012611,39_IonXpress_014_rawlib_fil
ERR1051144,39_IonXpress_015_rawlib_fil,AMPLICON,216,19740642,PRJEB11252,SAMEA3594757,14892721,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_33D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131429,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594757,ERS901906,IonTorrent PGM,ERS901906,ERP012611,39_IonXpress_015_rawlib_fil
ERR1051145,20_IonXpress_001_rawlib_fil,AMPLICON,220,17399753,PRJEB11252,SAMEA3594759,13708165,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_1M :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131430,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594759,ERS901908,IonTorrent PGM,ERS901908,ERP012611,IonXpress_001_rawlib_fil
ERR1051146,20_IonXpress_002_rawlib_fil,AMPLICON,225,28410434,PRJEB11252,SAMEA3594760,22268535,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_1M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131431,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594760,ERS901909,IonTorrent PGM,ERS901909,ERP012611,IonXpress_002_rawlib_fil
ERR1051147,20_IonXpress_003_rawlib_fil,AMPLICON,218,23602713,PRJEB11252,SAMEA3594761,18550090,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_2D :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131432,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594761,ERS901910,IonTorrent PGM,ERS901910,ERP012611,IonXpress_003_rawlib_fil
ERR1051148,20_IonXpress_004_rawlib_fil,AMPLICON,225,23445066,PRJEB11252,SAMEA3594762,18471474,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_2D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131433,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594762,ERS901911,IonTorrent PGM,ERS901911,ERP012611,IonXpress_004_rawlib_fil
ERR1051149,20_IonXpress_005_rawlib_fil,AMPLICON,219,33115288,PRJEB11252,SAMEA3594763,26096708,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_3M :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131434,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594763,ERS901912,IonTorrent PGM,ERS901912,ERP012611,IonXpress_005_rawlib_fil
ERR1051150,20_IonXpress_006_rawlib_fil,AMPLICON,222,11802016,PRJEB11252,SAMEA3594764,9337299,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_3M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131435,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594764,ERS901913,IonTorrent PGM,ERS901913,ERP012611,IonXpress_006_rawlib_fil
ERR1051151,20_IonXpress_007_rawlib_fil,AMPLICON,219,24637235,PRJEB11252,SAMEA3594765,19427172,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_4D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131436,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594765,ERS901914,IonTorrent PGM,ERS901914,ERP012611,IonXpress_007_rawlib_fil
ERR1051152,20_IonXpress_008_rawlib_fil,AMPLICON,219,26946588,PRJEB11252,SAMEA3594766,21250743,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_4D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131437,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594766,ERS901915,IonTorrent PGM,ERS901915,ERP012611,IonXpress_008_rawlib_fil
ERR1051153,20_IonXpress_009_rawlib_fil,AMPLICON,225,22240644,PRJEB11252,SAMEA3594767,17531094,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_6M :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131438,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594767,ERS901916,IonTorrent PGM,ERS901916,ERP012611,IonXpress_009_rawlib_fil
ERR1051154,20_IonXpress_010_rawlib_fil,AMPLICON,222,27817510,PRJEB11252,SAMEA3594768,21910659,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_6M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131439,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594768,ERS901917,IonTorrent PGM,ERS901917,ERP012611,IonXpress_010_rawlib_fil
ERR1051155,20_IonXpress_011_rawlib_fil,AMPLICON,215,24275173,PRJEB11252,SAMEA3594769,19182761,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_8D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131440,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594769,ERS901918,IonTorrent PGM,ERS901918,ERP012611,IonXpress_011_rawlib_fil
ERR1051156,20_IonXpress_012_rawlib_fil,AMPLICON,222,27402610,PRJEB11252,SAMEA3594770,21570156,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_8D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131441,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594770,ERS901919,IonTorrent PGM,ERS901919,ERP012611,IonXpress_012_rawlib_fil
ERR1051157,20_IonXpress_013_rawlib_fil,AMPLICON,220,27243747,PRJEB11252,SAMEA3594771,21440936,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_9M:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131442,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594771,ERS901920,IonTorrent PGM,ERS901920,ERP012611,IonXpress_013_rawlib_fil
ERR1051158,20_IonXpress_014_rawlib_fil,AMPLICON,223,20272777,PRJEB11252,SAMEA3594772,15955336,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_9M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131443,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594772,ERS901921,IonTorrent PGM,ERS901921,ERP012611,IonXpress_014_rawlib_fil
ERR1051159,20_IonXpress_015_rawlib_fil,AMPLICON,222,27433276,PRJEB11252,SAMEA3594773,21617264,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_10M:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131444,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594773,ERS901922,IonTorrent PGM,ERS901922,ERP012611,IonXpress_015_rawlib_fil
ERR1051160,20_IonXpress_016_rawlib_fil,AMPLICON,221,25705409,PRJEB11252,SAMEA3594774,20317989,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_10M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131445,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594774,ERS901923,IonTorrent PGM,ERS901923,ERP012611,IonXpress_016_rawlib_fil
ERR1051161,20_IonXpress_017_rawlib_fil,AMPLICON,210,12364342,PRJEB11252,SAMEA3594775,9938146,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_12C :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131446,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594775,ERS901924,IonTorrent PGM,ERS901924,ERP012611,IonXpress_017_rawlib_fil
ERR1051162,20_IonXpress_018_rawlib_fil,AMPLICON,212,14189411,PRJEB11252,SAMEA3594776,11408657,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_12C:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131447,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594776,ERS901925,IonTorrent PGM,ERS901925,ERP012611,IonXpress_018_rawlib_fil
ERR1051163,20_IonXpress_019_rawlib_fil,AMPLICON,215,15166469,PRJEB11252,SAMEA3594777,12159526,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_14C :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131448,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594777,ERS901926,IonTorrent PGM,ERS901926,ERP012611,IonXpress_019_rawlib_fil
ERR1051164,20_IonXpress_020_rawlib_fil,AMPLICON,208,17764857,PRJEB11252,SAMEA3594778,14259902,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_14C:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131449,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:55Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594778,ERS901927,IonTorrent PGM,ERS901927,ERP012611,IonXpress_020_rawlib_fil
ERR1051165,20_IonXpress_021_rawlib_fil,AMPLICON,212,20847113,PRJEB11252,SAMEA3594779,16691955,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_15C :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131450,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594779,ERS901928,IonTorrent PGM,ERS901928,ERP012611,IonXpress_021_rawlib_fil
ERR1051166,20_IonXpress_022_rawlib_fil,AMPLICON,207,14824081,PRJEB11252,SAMEA3594780,11893728,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_15C:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131451,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:09Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594780,ERS901929,IonTorrent PGM,ERS901929,ERP012611,IonXpress_022_rawlib_fil
ERR1051167,20_IonXpress_023_rawlib_fil,AMPLICON,212,28300344,PRJEB11252,SAMEA3594781,22691497,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_16D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131452,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594781,ERS901930,IonTorrent PGM,ERS901930,ERP012611,IonXpress_023_rawlib_fil
ERR1051168,20_IonXpress_024_rawlib_fil,AMPLICON,209,22338460,PRJEB11252,SAMEA3594782,17861696,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_16D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131453,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:09Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594782,ERS901931,IonTorrent PGM,ERS901931,ERP012611,IonXpress_024_rawlib_fil
ERR1051169,20_IonXpress_025_rawlib_fil,AMPLICON,208,28445432,PRJEB11252,SAMEA3594783,22740669,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_19D:0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131454,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594783,ERS901932,IonTorrent PGM,ERS901932,ERP012611,IonXpress_025_rawlib_fil
ERR1051170,20_IonXpress_026_rawlib_fil,AMPLICON,207,24528441,PRJEB11252,SAMEA3594784,19638929,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_19D:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131455,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594784,ERS901933,IonTorrent PGM,ERS901933,ERP012611,IonXpress_026_rawlib_fil
ERR1051171,20_IonXpress_029_rawlib_fil,AMPLICON,210,20624782,PRJEB11252,SAMEA3594785,16485308,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_23M :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131456,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:10Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594785,ERS901934,IonTorrent PGM,ERS901934,ERP012611,IonXpress_029_rawlib_fil
ERR1051172,20_IonXpress_030_rawlib_fil,AMPLICON,204,25062300,PRJEB11252,SAMEA3594786,20070483,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_23M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131457,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:09Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594786,ERS901935,IonTorrent PGM,ERS901935,ERP012611,IonXpress_030_rawlib_fil
ERR1051173,20_IonXpress_031_rawlib_fil,AMPLICON,205,23694901,PRJEB11252,SAMEA3594787,19016935,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_27M :0,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131458,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:09Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594787,ERS901936,IonTorrent PGM,ERS901936,ERP012611,IonXpress_031_rawlib_fil
ERR1051174,20_IonXpress_032_rawlib_fil,AMPLICON,204,22584393,PRJEB11252,SAMEA3594788,18153928,CENTRUM MEDYCZNE KSZTALCENIA PODYPLOMOWEGO,2012,public,"bam,contigs,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",PATIENT_27M:RIF,ERC000015,2016-09-01,2018-11-16,anthropogenic terrestrial biome,organ,feces,ERX1131459,Poland,53,21,human-gut,Centrum Medyczne Ksztalcenia Podyplomowego,2016-09-01T17:01:09Z,2016-10-21T09:36:54Z,public,Ion Torrent PGM,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,human gut metagenome,ION_TORRENT,PRJEB11252,2016-09-28T00:00:00Z,SAMEA3594788,ERS901937,IonTorrent PGM,ERS901937,ERP012611,IonXpress_032_rawlib_fil
