run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR4775907	SAMEA7501435	ERX4645743	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775907/ERR4775907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775907/Study.ID.67.T.2.S171.R1.001.fq.gz	
ERR4775908	SAMEA7501436	ERX4645744	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775908/ERR4775908.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775908/Study.ID.67.T.3.S183.R1.001.fq.gz	
ERR4775909	SAMEA7501437	ERX4645745	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775909/ERR4775909.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775909/Study.ID.67.T.4.NPM.S29.R1.001.fq.gz	
ERR4775911	SAMEA7501439	ERX4645747	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775911/ERR4775911.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775911/Study.ID.67.T.5.S80.R1.001.fq.gz	
ERR4775912	SAMEA7501440	ERX4645748	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775912/ERR4775912.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775912/Study.ID.67.T.6.NPM.S39.R1.001.fq.gz	
ERR4775913	SAMEA7501441	ERX4645749	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775913/ERR4775913.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775913/Study.ID.67.T.6.S23.R1.001.fq.gz	
ERR4775915	SAMEA7501443	ERX4645751	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775915/ERR4775915.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775915/Study.ID.68.T.1.S160.R1.001.fq.gz	
ERR4775916	SAMEA7501444	ERX4645752	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775916/ERR4775916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775916/Study.ID.68.T.2.S172.R1.001.fq.gz	
ERR4775917	SAMEA7501445	ERX4645753	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775917/ERR4775917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775917/Study.ID.68.T.3.S184.R1.001.fq.gz	
ERR4775920	SAMEA7501448	ERX4645756	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775920/ERR4775920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775920/Study.ID.68.T.5.S92.R1.001.fq.gz	
ERR4775922	SAMEA7501450	ERX4645758	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775922/ERR4775922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775922/Study.ID.68.T.Flare.S98.R1.001.fq.gz	
ERR4775924	SAMEA7501452	ERX4645760	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775924/ERR4775924.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775924/Study.ID.69.T.1.S161.R1.001.fq.gz	
ERR4775928	SAMEA7501456	ERX4645764	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775928/ERR4775928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775928/Study.ID.69.T.4.S18.R1.001.fq.gz	
ERR4775930	SAMEA7501458	ERX4645766	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775930/ERR4775930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775930/Study.ID.69.T.6.NPM.S8.R1.001.fq.gz	
ERR4775932	SAMEA7501460	ERX4645768	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775932/ERR4775932.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775932/Study.ID.69.T.Flare.S100.R1.001.fq.gz	
ERR4775934	SAMEA7501462	ERX4645770	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775934/ERR4775934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775934/Study.ID.7.T.1.S89.R1.001.fq.gz	
ERR4775936	SAMEA7501464	ERX4645772	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775936/ERR4775936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775936/Study.ID.7.T.3.S160.R1.001.fq.gz	
ERR4775938	SAMEA7501466	ERX4645774	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775938/ERR4775938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775938/Study.ID.7.T.5.S58.R1.001.fq.gz	
ERR4775942	SAMEA7501470	ERX4645778	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775942/ERR4775942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775942/Study.ID.70.T.2.NPM.S26.R1.001.fq.gz	
ERR4775943	SAMEA7501471	ERX4645779	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775943/ERR4775943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775943/Study.ID.70.T.2.S86.R1.001.fq.gz	
ERR4775948	SAMEA7501476	ERX4645784	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775948/ERR4775948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775948/Study.ID.70.T.6.NPM.S19.R1.001.fq.gz	
ERR4775952	SAMEA7501480	ERX4645788	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775952/ERR4775952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775952/Study.ID.71.T.1.S85.R1.001.fq.gz	
ERR4775964	SAMEA7501492	ERX4645800	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775964/ERR4775964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775964/Study.ID.72.T.5.S21.R1.001.fq.gz	
ERR4775966	SAMEA7501494	ERX4645802	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775966/ERR4775966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775966/Study.ID.73.T.0.S145.R1.001.fq.gz	
ERR4775967	SAMEA7501495	ERX4645803	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775967/ERR4775967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775967/Study.ID.73.T.1.S2.R1.001.fq.gz	
ERR4775970	SAMEA7501498	ERX4645806	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775970/ERR4775970.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775970/Study.ID.73.T.4.S66.R1.001.fq.gz	
ERR4775971	SAMEA7501499	ERX4645807	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775971/ERR4775971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775971/Study.ID.73.T.5.NPM.S7.R1.001.fq.gz	
ERR4775972	SAMEA7501500	ERX4645808	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775972/ERR4775972.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775972/Study.ID.73.T.5.S45.R1.001.fq.gz	
ERR4775974	SAMEA7501502	ERX4645810	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775974/ERR4775974.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775974/Study.ID.73.T.Flare.S102.R1.001.fq.gz	
ERR4775978	SAMEA7501506	ERX4645814	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775978/ERR4775978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775978/Study.ID.74.T.2.S39.R1.001.fq.gz	
ERR4775989	SAMEA7501517	ERX4645825	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775989/ERR4775989.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775989/Study.ID.75.T.3.S88.R1.001.fq.gz	
ERR4775991	SAMEA7501519	ERX4645827	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775991/ERR4775991.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775991/Study.ID.75.T.5.NPM.S22.R1.001.fq.gz	
ERR4775995	SAMEA7501523	ERX4645831	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775995/ERR4775995.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775995/Study.ID.76.T.1.NPM.S31.R1.001.fq.gz	
ERR4775996	SAMEA7501524	ERX4645832	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775996/ERR4775996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775996/Study.ID.76.T.1.S38.R1.001.fq.gz	
ERR4775999	SAMEA7501527	ERX4645835	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775999/ERR4775999.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775999/Study.ID.76.T.4.S7.R1.001.fq.gz	
ERR4776000	SAMEA7501528	ERX4645836	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4776000/ERR4776000.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776000/Study.ID.76.T.5.S81.R1.001.fq.gz	
ERR4776003	SAMEA7501531	ERX4645839	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4776003/ERR4776003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776003/Study.ID.77.T.0.S149.R1.001.fq.gz	
ERR4776011	SAMEA7501539	ERX4645847	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4776011/ERR4776011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776011/Study.ID.77.T.5.S93.R1.001.fq.gz	
ERR4776013	SAMEA7501541	ERX4645849	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4776013/ERR4776013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776013/Study.ID.78.T.0.S150.R1.001.fq.gz	
ERR4776015	SAMEA7501543	ERX4645851	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4776015/ERR4776015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776015/Study.ID.78.T.2.NPM.S32.R1.001.fq.gz	
ERR4776027	SAMEA7501555	ERX4645863	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4776027/ERR4776027.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776027/Study.ID.79.T.4.S43.R1.001.fq.gz	
ERR4776032	SAMEA7501560	ERX4645868	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4776032/ERR4776032.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776032/Study.ID.8.T.0.S83.R1.001.fq.gz	
ERR4776052	SAMEA7501580	ERX4645888	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4776052/ERR4776052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776052/Study.ID.9.T.3.S162.R1.001.fq.gz	
ERR4776055	SAMEA7501583	ERX4645891	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4776055/ERR4776055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776055/Study.ID.9.T.5.S55.R1.001.fq.gz	
ERR5169583	SAMEA7850036	ERX4974504	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169583/ERR5169583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169583/ERR5169583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169583/7541v1_S1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169583/7541v1_S1_R2_001.fastq.gz	
ERR5169586	SAMEA7850039	ERX4974507	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169586/ERR5169586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169586/ERR5169586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169586/7544v1_S4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169586/7544v1_S4_R2_001.fastq.gz	
ERR5169587	SAMEA7850040	ERX4974508	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169587/ERR5169587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169587/ERR5169587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169587/7544v2_S5_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169587/7544v2_S5_R2_001.fastq.gz	
ERR5169590	SAMEA7850043	ERX4974511	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169590/ERR5169590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169590/ERR5169590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169590/7548v1_S8_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169590/7548v1_S8_R2_001.fastq.gz	
ERR5169591	SAMEA7850044	ERX4974512	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169591/ERR5169591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169591/ERR5169591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169591/7548v2_S9_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169591/7548v2_S9_R2_001.fastq.gz	
ERR5169596	SAMEA7850049	ERX4974517	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169596/ERR5169596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169596/ERR5169596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169596/7556v2_S14_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169596/7556v2_S14_R2_001.fastq.gz	
ERR5169608	SAMEA7850061	ERX4974529	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169608/ERR5169608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169608/ERR5169608_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169608/7564v1_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169608/7564v1_S26_R2_001.fastq.gz	
ERR5169612	SAMEA7850065	ERX4974533	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169612/ERR5169612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169612/ERR5169612_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169612/7566v1_S30_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169612/7566v1_S30_R2_001.fastq.gz	
ERR5169615	SAMEA7850068	ERX4974536	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169615/ERR5169615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169615/ERR5169615_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169615/7569v1_S33_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169615/7569v1_S33_R2_001.fastq.gz	
ERR5169619	SAMEA7850072	ERX4974540	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169619/ERR5169619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169619/ERR5169619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169619/7578v1_S37_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169619/7578v1_S37_R2_001.fastq.gz	
ERR5169622	SAMEA7850075	ERX4974543	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169622/ERR5169622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169622/ERR5169622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169622/7581v2_S40_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169622/7581v2_S40_R2_001.fastq.gz	
ERR5169625	SAMEA7850078	ERX4974546	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169625/ERR5169625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169625/ERR5169625_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169625/7584v2_S43_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169625/7584v2_S43_R2_001.fastq.gz	
ERR5169635	SAMEA7850088	ERX4974556	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169635/ERR5169635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169635/ERR5169635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169635/7602_v1_S53_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169635/7602_v1_S53_R2_001.fastq.gz	
ERR5169638	SAMEA7850091	ERX4974559	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169638/ERR5169638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169638/ERR5169638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169638/7605v2_S56_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169638/7605v2_S56_R2_001.fastq.gz	
ERR5169646	SAMEA7850099	ERX4974567	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169646/ERR5169646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169646/ERR5169646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169646/7610v2_S64_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169646/7610v2_S64_R2_001.fastq.gz	
ERR5169592	SAMEA7850045	ERX4974513	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169592/ERR5169592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169592/ERR5169592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169592/7549v1_S10_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169592/7549v1_S10_R2_001.fastq.gz	
ERR5169597	SAMEA7850050	ERX4974518	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169597/ERR5169597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169597/ERR5169597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169597/7557v1_S15_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169597/7557v1_S15_R2_001.fastq.gz	
ERR5169607	SAMEA7850060	ERX4974528	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169607/ERR5169607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169607/ERR5169607_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169607/7563v2_S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169607/7563v2_S25_R2_001.fastq.gz	
ERR5169618	SAMEA7850071	ERX4974539	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169618/ERR5169618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169618/ERR5169618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169618/7572v2_S36_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169618/7572v2_S36_R2_001.fastq.gz	
ERR5169628	SAMEA7850081	ERX4974549	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169628/ERR5169628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169628/ERR5169628_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169628/7589v1_S46_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169628/7589v1_S46_R2_001.fastq.gz	
ERR5169630	SAMEA7850083	ERX4974551	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169630/ERR5169630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169630/ERR5169630_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169630/7590v2_S48_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169630/7590v2_S48_R2_001.fastq.gz	
ERR5169631	SAMEA7850084	ERX4974552	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169631/ERR5169631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169631/ERR5169631_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169631/7594v1_S49_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169631/7594v1_S49_R2_001.fastq.gz	
ERR5169632	SAMEA7850085	ERX4974553	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169632/ERR5169632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169632/ERR5169632_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169632/7594v2_S50_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169632/7594v2_S50_R2_001.fastq.gz	
ERR5169641	SAMEA7850094	ERX4974562	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169641/ERR5169641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169641/ERR5169641_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169641/7607v1_S59_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169641/7607v1_S59_R2_001.fastq.gz	
ERR5169651	SAMEA7850104	ERX4974572	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169651/ERR5169651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169651/ERR5169651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169651/7615v1_S69_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169651/7615v1_S69_R2_001.fastq.gz	
ERR5169654	SAMEA7850107	ERX4974575	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169654/ERR5169654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169654/ERR5169654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169654/7616v2_S72_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169654/7616v2_S72_R2_001.fastq.gz	
ERR4775526	SAMEA7501053	ERX4645362	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775526/ERR4775526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775526/Negative.Control.H12.100.S96.R1.001.fq.gz	
